n,our_time,sdpa_time,mosek_time,our_mem,sdpa_mem,mosek_mem,our_res,sdpa_res,mosek_res
30.0,0.000988319,0.18979575,0.148071285,142544.0,4.983328e6,3.881152e6,0.0,2.0,2.0
30.0,0.00100941,0.163275455,0.401163035,143152.0,4.98328e6,3.881152e6,0.0,0.0,0.0
30.0,0.000967315,0.126295523,0.148648763,142544.0,4.98328e6,3.881152e6,0.0,0.0,0.0
30.0,0.001094767,0.21722405,0.157115545,143152.0,4.98328e6,3.881152e6,0.0,0.0,0.0
30.0,0.000991854,0.281207528,0.328000794,141328.0,4.98328e6,3.88232e6,0.0,0.0,0.0
30.0,0.00112967,0.182182921,0.183489962,140720.0,4.98328e6,3.881152e6,0.0,0.0,0.0
30.0,0.001041427,0.192729303,0.175553661,143152.0,4.98328e6,3.881152e6,0.0,0.0,0.0
30.0,0.001153852,0.292545146,0.487856393,142544.0,4.983328e6,3.881152e6,0.0,2.0,2.0
30.0,0.001028659,0.176537678,0.135875,143760.0,4.98328e6,3.881152e6,0.0,0.0,0.0
30.0,0.001182257,0.151382,0.198714012,141936.0,4.98328e6,3.881152e6,0.0,0.0,2.0
30.0,0.001083098,0.214637937,0.158627226,141936.0,4.98328e6,3.881152e6,0.0,0.0,2.0
30.0,0.000975163,0.142367087,0.178481131,141328.0,4.98328e6,3.881152e6,0.0,0.0,2.0
30.0,0.001118898,0.135969437,0.18030701,141328.0,4.98328e6,3.882368e6,0.0,0.0,0.0
30.0,0.001182731,0.218761416,0.197888886,141936.0,4.98328e6,3.881152e6,0.0,0.0,0.0
30.0,0.000989157,0.132469874,0.149271957,143152.0,4.98328e6,3.881152e6,0.0,0.0,0.0
30.0,0.000978168,0.132834826,0.16392047,143152.0,4.98328e6,3.881152e6,0.0,0.0,0.0
30.0,0.000966287,0.172199991,0.160575992,143760.0,4.98328e6,3.881152e6,0.0,0.0,0.0
30.0,0.000998165,0.186842467,0.153294011,142544.0,4.98328e6,3.881152e6,0.0,0.0,0.0
30.0,0.000931926,0.175149882,0.183980761,141936.0,4.98328e6,3.881152e6,0.0,0.0,0.0
30.0,0.000959645,0.169137126,0.131056156,140112.0,4.98328e6,3.881152e6,0.0,0.0,0.0
30.0,0.000990094,0.157975801,0.275652081,139504.0,4.98328e6,3.881152e6,0.0,0.0,0.0
30.0,0.00113434,0.218598804,0.183225511,141328.0,4.984496e6,3.881152e6,0.0,0.0,0.0
30.0,0.001151936,0.260648605,0.191236209,143152.0,4.983328e6,3.881152e6,0.0,2.0,2.0
30.0,0.000995362,0.160473534,0.22920175,140720.0,4.98328e6,3.881152e6,0.0,0.0,0.0
30.0,0.000989374,0.253619255,0.179422406,143760.0,4.98328e6,3.881152e6,0.0,0.0,0.0
30.0,0.000980862,0.150771839,0.167664938,140720.0,4.98328e6,3.881152e6,0.0,0.0,0.0
30.0,0.000968344,0.188752392,0.187834839,143152.0,4.98328e6,3.881152e6,0.0,0.0,0.0
30.0,0.000985336,0.166383167,0.113450931,140720.0,4.98328e6,3.881152e6,0.0,0.0,0.0
30.0,0.000934496,0.104904577,0.160433725,138896.0,4.98328e6,3.881152e6,0.0,0.0,2.0
30.0,0.001192332,0.225280341,0.117604942,141328.0,4.984432e6,3.881152e6,0.0,0.0,0.0
100.0,0.012461296,32.434616703,16.867053599,951120.0,5.3066376e7,4.0556744e7,0.0,0.0,0.0
100.0,0.01060741,39.295659605,13.552719128,947536.0,5.306644e7,4.0556744e7,0.0,-1.0,0.0
100.0,0.011180904,17.493132731,17.554979337,947536.0,5.3066392e7,4.0556744e7,0.0,0.0,2.0
100.0,0.010936384,22.261031383,15.391922121,947536.0,5.3066392e7,4.0556744e7,0.0,0.0,0.0
100.0,0.010173465,17.443753302,21.018384749,949328.0,5.3066392e7,4.0556744e7,0.0,0.0,2.0
100.0,0.010342432,30.417821964,14.030477009,942160.0,5.306644e7,4.0556744e7,0.0,-1.0,0.0
100.0,0.011033772,38.491288102,15.78823288,947536.0,5.3066392e7,4.0556824e7,0.0,0.0,0.0
100.0,0.010926976,17.457405121,19.280364753,945744.0,5.3066248e7,4.0556824e7,0.0,0.0,2.0
100.0,0.011251995,25.969134966,45.953233675,943952.0,5.3066248e7,4.0556888e7,0.0,0.0,0.0
100.0,0.010770591,17.174583656,24.466327893,945744.0,5.3066248e7,4.0556888e7,0.0,0.0,2.0
100.0,0.011017788,34.343564662,15.855740592,945744.0,5.3066248e7,4.0556888e7,0.0,0.0,2.0
100.0,0.011161074,19.710414925,17.984149134,947536.0,5.3066376e7,4.0556744e7,0.0,0.0,0.0
100.0,0.010897829,17.477074039,24.704551587,943952.0,5.3066392e7,4.0556744e7,0.0,0.0,0.0
100.0,0.011089524,17.288243262,24.984622863,947536.0,5.3066392e7,4.0556744e7,0.0,0.0,0.0
100.0,0.012070407,25.834841156,17.916243731,947536.0,5.3066392e7,4.0556744e7,0.0,0.0,0.0
100.0,0.011727163,34.035522291,13.724322393,947536.0,5.306644e7,4.0556744e7,0.0,-1.0,0.0
100.0,0.010937584,17.088912292,12.702541934,945744.0,5.3066392e7,4.0556744e7,0.0,0.0,0.0
100.0,0.056901449,21.902385239,20.629272432,947680.0,5.3066248e7,4.0556824e7,0.0,0.0,0.0
100.0,0.010873059,37.995077336,24.468532023,949328.0,5.3066296e7,4.0556824e7,0.0,2.0,0.0
100.0,0.011223731,23.649120132,20.203841975,949328.0,5.3066248e7,4.0556888e7,0.0,0.0,0.0
100.0,0.011141398,17.614179176,17.833069936,947536.0,5.3066248e7,4.0556888e7,0.0,0.0,2.0
100.0,0.012122052,17.616950137,15.112000787,943952.0,5.3066376e7,4.0556744e7,0.0,0.0,2.0
100.0,0.012229893,28.073418028,18.401113875,951120.0,5.306644e7,4.0556744e7,0.0,-1.0,0.0
100.0,0.012120001,17.559051139,22.337771744,951120.0,5.3066392e7,4.0556744e7,0.0,0.0,2.0
100.0,0.010872795,17.595229194,25.995598068,949328.0,5.3066392e7,4.0556744e7,0.0,0.0,2.0
100.0,0.010587167,26.121574858,18.997256591,945744.0,5.3066392e7,4.0556744e7,0.0,0.0,0.0
100.0,0.011492259,24.355966029,16.642419798,945744.0,5.3066392e7,4.0556744e7,0.0,0.0,0.0
100.0,0.011070749,19.691263459,16.359306308,943952.0,5.3066392e7,4.0556824e7,0.0,0.0,0.0
100.0,0.012422469,25.857500265,17.433823056,949328.0,5.3066248e7,4.0556824e7,0.0,0.0,0.0
100.0,0.010643786,19.530108657,10.618980762,943952.0,5.3066248e7,4.0556888e7,0.0,0.0,2.0
100.0,0.010722338,23.687890694,16.416039276,942160.0,5.3066248e7,4.0556888e7,0.0,0.0,0.0
100.0,0.010920156,17.811989254,18.50689409,949328.0,5.3066376e7,4.0556744e7,0.0,0.0,2.0
100.0,0.01070795,30.709145201,18.933496425,943952.0,5.3066392e7,4.0556744e7,0.0,0.0,0.0
100.0,0.010667687,24.307454636,17.649935521,951120.0,5.3066392e7,4.0556744e7,0.0,0.0,0.0
100.0,0.011359446,17.369990847,18.357786337,945744.0,5.3066392e7,4.0556744e7,0.0,0.0,2.0
100.0,0.012043432,17.406921438,17.041958825,945744.0,5.3066392e7,4.0556744e7,0.0,0.0,2.0
100.0,0.010856951,25.944602246,16.713412277,943952.0,5.3066392e7,4.0556744e7,0.0,0.0,0.0
100.0,0.011873564,26.149616475,11.648629556,942160.0,5.3066392e7,4.0556824e7,0.0,0.0,0.0
100.0,0.010601769,32.319402462,24.778849982,945744.0,5.3066296e7,4.0556888e7,0.0,2.0,2.0
100.0,0.011119195,19.783435038,15.702776665,949328.0,5.3066248e7,4.0556824e7,0.0,0.0,0.0
100.0,0.010864041,19.708494063,9.798822346,943952.0,5.3066248e7,4.0556888e7,0.0,0.0,2.0
100.0,0.011247602,17.231694094,14.878033891,949328.0,5.3066376e7,4.0556744e7,0.0,0.0,0.0
100.0,0.010488865,24.045538485,22.292903687,947536.0,5.306644e7,4.0556744e7,0.0,2.0,0.0
100.0,0.012341549,17.711253168,20.906523447,945744.0,5.3066392e7,4.0556744e7,0.0,0.0,2.0
100.0,0.011351465,27.815284748,16.312872654,931408.0,5.3066392e7,4.0556744e7,0.0,0.0,0.0
100.0,0.010573921,36.770790751,22.29621888,940368.0,5.306644e7,4.0556744e7,0.0,-1.0,0.0
100.0,0.011129043,19.584638269,17.267554831,943952.0,5.3066392e7,4.0556744e7,0.0,0.0,0.0
100.0,0.00990195,15.359852537,11.608671088,949328.0,5.3066392e7,4.0556744e7,0.0,0.0,2.0
100.0,0.054252021,16.119300366,32.599704576,944096.0,5.3066248e7,4.0556824e7,0.0,0.0,2.0
100.0,0.010748158,21.557424428,20.650302243,940368.0,5.3066248e7,4.0556824e7,0.0,0.0,0.0
100.0,0.011601622,17.252776814,22.201069166,951120.0,5.3066248e7,4.0556888e7,0.0,0.0,2.0
100.0,0.010850001,17.129385293,19.202978791,945744.0,5.3066248e7,4.0556888e7,0.0,0.0,2.0
100.0,0.010947379,17.821180696,12.341975831,947536.0,5.3066376e7,4.0556744e7,0.0,0.0,0.0
100.0,0.010686524,23.34453984,19.254220741,947536.0,5.3066392e7,4.0556744e7,0.0,0.0,0.0
100.0,0.010722425,17.480240826,22.678618006,949328.0,5.3066392e7,4.0556744e7,0.0,0.0,2.0
100.0,0.011153553,32.076995128,12.273261356,947536.0,5.3066392e7,4.0556744e7,0.0,0.0,0.0
100.0,0.011642321,29.79499035,14.330244799,949328.0,5.306644e7,4.0556744e7,0.0,-1.0,0.0
100.0,0.010564427,21.820384285,15.072829397,949328.0,5.3066392e7,4.0556744e7,0.0,0.0,0.0
100.0,0.010594217,28.604601013,12.606064291,947536.0,5.3066392e7,4.0556824e7,0.0,0.0,2.0
100.0,0.010731861,24.277722312,15.677453074,945744.0,5.3066248e7,4.0556824e7,0.0,0.0,0.0
100.0,0.000990968,15.22431016,15.400899502,201200.0,5.3066248e7,4.0556888e7,0.0,0.0,0.0
100.0,0.010644366,23.271495469,16.974372264,945744.0,5.3066248e7,4.0556888e7,0.0,0.0,2.0
100.0,0.010916844,19.078130315,13.823501159,938576.0,5.3066376e7,4.0556744e7,0.0,0.0,0.0
100.0,0.012375626,19.749888198,34.449666212,940368.0,5.3066392e7,4.0556744e7,0.0,0.0,2.0
100.0,0.000960824,15.20685294,12.213729374,201200.0,5.3066392e7,4.0556744e7,0.0,0.0,0.0
100.0,0.011120826,17.493162314,14.091060174,943952.0,5.3066392e7,4.0556744e7,0.0,0.0,2.0
100.0,0.011060532,19.461049013,17.957055179,947536.0,5.3066392e7,4.0556744e7,0.0,0.0,0.0
100.0,0.011007668,23.656745121,17.391524935,947536.0,5.3066392e7,4.0556744e7,0.0,0.0,0.0
100.0,0.012312191,40.739753818,15.018897529,945744.0,5.3066392e7,4.0556744e7,0.0,0.0,0.0
100.0,0.010858684,19.745568013,18.705839993,942160.0,5.3066392e7,4.0556824e7,0.0,0.0,2.0
100.0,0.010663832,33.982951797,14.397544247,947536.0,5.3066296e7,4.0556824e7,0.0,2.0,0.0
100.0,0.010988885,17.630749088,13.035391593,942160.0,5.3066248e7,4.0556888e7,0.0,0.0,0.0
100.0,0.010593151,17.574606474,21.099979453,947536.0,5.3066248e7,4.0556888e7,0.0,0.0,2.0
100.0,0.01195537,21.695134803,10.614105533,947536.0,5.3066248e7,4.0556888e7,0.0,0.0,2.0
100.0,0.012073495,33.736918909,18.767478404,945744.0,5.3066424e7,4.0556744e7,0.0,-1.0,0.0
100.0,0.010898624,19.55570338,13.341383636,940368.0,5.3066392e7,4.0556744e7,0.0,0.0,2.0
100.0,0.011188241,32.002711754,16.81316515,947536.0,5.306644e7,4.0556744e7,0.0,-1.0,0.0
100.0,0.012093453,21.583730765,21.093344342,945744.0,5.3066392e7,4.0556744e7,0.0,0.0,0.0
100.0,0.010792687,17.46072734,14.451677126,945744.0,5.3066392e7,4.0556744e7,0.0,0.0,0.0
100.0,0.010801686,24.266669206,24.113554663,942160.0,5.3066392e7,4.0556824e7,0.0,0.0,0.0
100.0,0.010601192,19.342164395,15.717605966,943952.0,5.3066248e7,4.0556888e7,0.0,0.0,0.0
100.0,0.010596874,25.653176718,57.212109849,949328.0,5.3066296e7,4.0556824e7,0.0,2.0,0.0
100.0,0.01159429,19.403029414,19.508221012,947536.0,5.3066248e7,4.0556888e7,0.0,0.0,2.0
100.0,0.011155638,26.132545282,14.416532032,943952.0,5.3066248e7,4.0556888e7,0.0,0.0,0.0
100.0,0.010412118,21.429203217,15.315494537,940368.0,5.3066376e7,4.0556744e7,0.0,0.0,0.0
100.0,0.010475919,21.684049626,13.372832151,951120.0,5.3066392e7,4.0556744e7,0.0,0.0,0.0
100.0,0.012008352,17.348688116,15.3761505,936784.0,5.3066392e7,4.0556744e7,0.0,0.0,2.0
100.0,0.011778064,21.841113441,21.562685168,951120.0,5.3066392e7,4.0556744e7,0.0,0.0,0.0
100.0,0.011466112,19.627495937,17.554707795,936784.0,5.3066392e7,4.0556744e7,0.0,0.0,2.0
100.0,0.01042267,32.591954023,17.541402461,949328.0,5.306644e7,4.0556744e7,0.0,-1.0,0.0
100.0,0.000969587,15.358107143,12.726758891,201200.0,5.3066392e7,4.0556824e7,0.0,0.0,0.0
100.0,0.011128781,17.385507444,15.790078511,947536.0,5.3066248e7,4.0556888e7,0.0,0.0,0.0
100.0,0.012437766,30.36762799,15.360038042,940368.0,5.3066248e7,4.0556824e7,0.0,0.0,0.0
100.0,0.010693151,24.060387447,16.574899105,942160.0,5.3066248e7,4.0556888e7,0.0,0.0,0.0
100.0,0.010576483,32.501733734,15.228733646,947536.0,5.3066248e7,4.0556888e7,0.0,0.0,0.0
100.0,0.010773315,30.525384409,26.494104348,949328.0,5.3066424e7,4.0556744e7,0.0,-1.0,2.0
100.0,0.010792206,17.520049276,16.846720525,940368.0,5.3066392e7,4.0556744e7,0.0,0.0,2.0
100.0,0.010700123,19.489790416,11.254838771,949328.0,5.3066392e7,4.0556744e7,0.0,0.0,0.0
100.0,0.010863201,23.910237708,13.967731497,942160.0,5.3066392e7,4.0556744e7,0.0,0.0,0.0
100.0,0.010826039,26.422651642,17.507133747,942160.0,5.3066392e7,4.0556744e7,0.0,0.0,0.0
